#=MarketMaker,EventSymbol,EventTime,ExchangeCode,MarketMaker,BidTime,BidPrice,BidSize,BidCount,AskTime,AskPrice,AskSize,AskCount
TimeAndSale,/BRNZ20:IFEU,20190820-120025.954-0500,20190820-120025-0500,871:13372,\0,56.85,1,56.85,56.87,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-120025.954-0500,20190820-120025-0500,875:13373,\0,56.84,1,56.85,56.87,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.965-0500,20190820-120025-0500,892:13374,\0,56.84,1,56.84,56.85,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.965-0500,20190820-120025-0500,892:13375,\0,56.84,2,56.84,56.85,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.982-0500,20190820-120025-0500,906:13377,\0,56.85,1,56.84,56.85,"  ",4
TimeAndSale,/BRNZ20:IFEU,20190820-120025.997-0500,20190820-120025-0500,912:13379,\0,56.85,1,56.85,56.87,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-120026.035-0500,20190820-120025-0500,961:13380,\0,56.84,3,56.84,56.86,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120026.079-0500,20190820-120026-0500,9:13382,\0,56.85,1,56.84,56.85,"  ",4
TimeAndSale,/BRNZ20:IFEU,20190820-120026.087-0500,20190820-120026-0500,13:13384,\0,56.85,1,56.84,56.85,"  ",4
TimeAndSale,/BRNZ20:IFEU,20190820-120026.173-0500,20190820-120026-0500,109:13386,\0,56.85,1,56.84,56.86,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-120026.200-0500,20190820-120026-0500,139:13387,\0,56.84,2,56.84,56.85,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120026.216-0500,20190820-120026-0500,144:13388,\0,56.84,3,56.84,56.85,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120026.230-0500,20190820-120026-0500,161:13389,\0,56.84,1,56.84,56.85,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120026.345-0500,20190820-120026-0500,283:13391,\0,56.85,1,56.84,56.85,"  ",4
TimeAndSale,/BRNZ20:IFEU,20190820-120026.345-0500,20190820-120026-0500,283:13393,\0,56.85,1,56.84,56.85,"  ",4
TimeAndSale,/BRNZ20:IFEU,20190820-120026.431-0500,20190820-120026-0500,367:13394,\0,56.84,1,56.84,56.85,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120026.892-0500,20190820-120026-0500,822:13396,\0,56.84,1,56.84,56.87,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-120026.892-0500,20190820-120026-0500,823:13397,\0,56.84,3,56.84,56.87,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120026.892-0500,20190820-120026-0500,823:13398,\0,56.84,3,56.84,56.87,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120026.964-0500,20190820-120026-0500,895:13400,\0,56.85,1,56.84,56.85,"  ",4
TimeAndSale,/BRNZ20:IFEU,20190820-120028.301-0500,20190820-120028-0500,221:13402,\0,56.83,1,56.83,56.85,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-120033.416-0500,20190820-120033-0500,352:13404,\0,56.82,1,56.82,56.84,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-120033.533-0500,20190820-120033-0500,468:13406,\0,56.82,1,56.81,56.82,"  ",36
TimeAndSale,/BRNZ20:IFEU,20190820-120033.577-0500,20190820-120033-0500,501:13408,\0,56.82,1,56.82,56.83,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-120033.591-0500,20190820-120033-0500,522:13409,\0,56.82,1,56.81,56.83,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120034.798-0500,20190820-120034-0500,719:13410,\0,56.82,6,56.81,56.83,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120034.798-0500,20190820-120034-0500,719:13411,\0,56.82,2,56.81,56.83,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120034.798-0500,20190820-120034-0500,720:13412,\0,56.82,2,56.81,56.83,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120034.798-0500,20190820-120034-0500,728:13413,\0,56.82,15,56.81,56.83,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120034.798-0500,20190820-120034-0500,729:13415,\0,56.82,1,56.81,56.82,"  ",4
TimeAndSale,/BRNZ20:IFEU,20190820-120036.002-0500,20190820-120035-0500,943:13417,\0,56.81,1,56.8,56.81,"  ",36
TimeAndSale,/BRNZ20:IFEU,20190820-120040.475-0500,20190820-120040-0500,408:13419,\0,56.81,1,56.81,56.82,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-120041.535-0500,20190820-120041-0500,452:13420,\0,56.82,4,56.8,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.535-0500,20190820-120041-0500,452:13421,\0,56.82,2,56.8,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.535-0500,20190820-120041-0500,452:13422,\0,56.82,1,56.8,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.535-0500,20190820-120041-0500,452:13423,\0,56.82,1,56.8,56.82,"S ",0
